steamid,grau,centralidade_grau,coef_cluster,total_jogos,set_jogos
76561198120430703,18,0.36734693877551017,0.4444444444444444,0,set()
76561198017633080,6,0.12244897959183673,0.8,285,"{355840, 295930, 582660, 231430, 230410, 296970, 242700, 219150, 1222670, 200210, 212500, 250900, 252950, 37400, 226840, 34330, 248860, 253980, 292380, 317470, 109600, 1253920, 761890, 220200, 1115690, 37420, 211500, 377900, 113200, 254000, 300080, 374320, 504370, 489520, 108600, 328760, 570, 48700, 99900, 261180, 243780, 254020, 204360, 252490, 397900, 779340, 236110, 435790, 48720, 670290, 44630, 254040, 978520, 960090, 107100, 4700, 219740, 11360, 1258080, 227940, 43110, 293480, 963690, 620, 1083500, 254060, 305260, 263280, 310380, 244850, 1129580, 239220, 218230, 33910, 394360, 301690, 362620, 11390, 700030, 92800, 105600, 359550, 781440, 301700, 1966720, 569480, 215690, 33930, 307340, 366220, 588430, 72850, 927890, 258200, 291480, 283290, 365720, 905370, 312990, 878750, 65700, 1158310, 1282730, 1336490, 345260, 91310, 2507950, 24240, 252410, 384180, 1149620, 42680, 209080, 65720, 380600, 300220, 444090, 292030, 42690, 252610, 221380, 530630, 212680, 443080, 42700, 267980, 945360, 1004240, 294100, 268500, 42710, 273110, 247000, 326360, 202970, 730, 393430, 329430, 255710, 291550, 444640, 8930, 259300, 271590, 207080, 242920, 283370, 202990, 34030, 375030, 113400, 494840, 207610, 299260, 39680, 284930, 10500, 214790, 9480, 457490, 346900, 761620, 284950, 322330, 3240220, 303390, 290080, 233250, 304930, 509220, 368420, 283430, 331560, 341800, 251690, 444200, 289070, 365360, 47410, 236850, 8500, 1063730, 55100, 44350, 200510, 72000, 232770, 224580, 226120, 22350, 354640, 210770, 438100, 7510, 286040, 239450, 823130, 2694490, 201570, 236390, 202090, 422250, 1599340, 55150, 70000, 238960, 274290, 702320, 227700, 734580, 623990, 672630, 926580, 315260, 113020, 307070, 596350, 48000, 241540, 1930, 65930, 365450, 1281930, 400, 287120, 107410, 63380, 334230, 8600, 1058200, 859580, 203160, 289690, 327070, 4000, 395170, 214950, 221100, 212910, 261550, 304050, 528820, 1245620, 102840, 440, 220090, 406970, 204220, 278460, 55230, 277950, 8640, 241600, 420290, 529340, 10180, 375230, 427460, 1097150, 253900, 778700, 10190, 1124300, 301520, 8660, 57300, 307670, 544730, 1086940, 413150, 253920, 227300, 500710, 477160, 233450, 632810, 225260, 8690, 835570, 223220, 271860, 219640, 203770, 218620, 302590}"
76561198043642107,21,0.42857142857142855,0.6,253,"{629760, 1272320, 560130, 582660, 231430, 300040, 10, 230410, 413710, 475150, 582160, 1222670, 20, 226840, 34330, 30, 578080, 761890, 550, 379430, 40, 892970, 374320, 489520, 50, 504370, 391220, 552500, 346110, 570, 60, 48700, 48190, 70, 33350, 204360, 252490, 779340, 80, 48720, 220240, 56400, 34900, 22100, 492630, 266840, 20570, 2322010, 4700, 35420, 9310, 32350, 1911390, 100, 227940, 599140, 368230, 43110, 620, 1083500, 333420, 812140, 301680, 616560, 32370, 1422450, 218230, 33910, 394360, 35450, 32380, 321150, 359550, 105600, 130, 460930, 301700, 32390, 283270, 1363080, 33930, 201870, 32400, 72850, 293010, 920210, 291480, 1151640, 232090, 905370, 418460, 1593500, 287390, 204450, 65700, 32420, 393380, 1174180, 1158310, 1938090, 32430, 2239150, 1623730, 209080, 65720, 403640, 1030840, 292030, 208580, 221380, 319180, 110800, 945360, 294100, 32470, 2623190, 730, 686810, 220, 1085660, 255710, 2183900, 1250, 8930, 271590, 9450, 34030, 240, 238320, 32500, 933110, 502520, 598780, 65790, 10500, 15620, 304390, 9480, 270090, 351510, 280, 1238810, 3240220, 774941, 236830, 1455900, 310560, 1771300, 300, 205100, 289070, 728880, 236850, 22330, 2054970, 320, 312640, 466240, 291650, 12100, 224580, 377160, 750920, 12110, 312660, 12120, 224600, 823130, 834910, 257890, 782330, 236390, 489830, 360, 228200, 1599340, 55150, 1772910, 6000, 623990, 1358710, 343930, 1173370, 238460, 527230, 990080, 242050, 6020, 281990, 424840, 275850, 6030, 400, 107410, 63380, 234390, 334230, 203160, 1172380, 4000, 367520, 20900, 214950, 700330, 6060, 1091500, 261550, 227760, 12210, 239030, 436150, 20920, 440, 232890, 859580, 529340, 420290, 1782210, 10180, 427460, 12230, 10190, 4560, 42960, 12240, 286160, 301520, 306130, 4570, 12250, 21980, 1086940, 33250, 286690, 4580, 227300, 42980, 654310, 233450, 325610, 105450, 589290, 17390, 360430, 1466860, 407530, 835570, 500, 1180660, 219640, 203770, 218620, 8190}"
76561198065529747,26,0.5306122448979591,0.6092307692307692,316,"{231430, 40970, 2334730, 475150, 2484250, 552990, 40990, 32800, 761890, 544810, 892970, 489520, 2437170, 20540, 1146950, 587860, 2719830, 417890, 43110, 333930, 1083500, 409710, 616560, 1284210, 206980, 268420, 764050, 776340, 43160, 489630, 2767030, 1310910, 393410, 221380, 1085660, 1407200, 1263850, 1263860, 254200, 241930, 1173770, 887060, 381210, 3240220, 880940, 289070, 8500, 1284410, 16700, 1454400, 2357570, 872790, 57690, 858460, 1042780, 489830, 1128810, 1476970, 49520, 438640, 872820, 596350, 1433990, 1184140, 1368460, 400, 1046930, 203160, 20900, 504230, 1196470, 440, 745920, 420290, 1782210, 4560, 2707930, 223710, 1276390, 285160, 219640, 457210, 737800, 582160, 520720, 270880, 550, 211500, 250420, 570, 232010, 397900, 236110, 4700, 107100, 227940, 316010, 414340, 1024650, 1198730, 1292940, 920210, 1088150, 4760, 4770, 510630, 805550, 1286830, 2273980, 258760, 2429640, 813780, 730, 209630, 8930, 1254120, 375530, 385770, 598780, 39680, 2669320, 11020, 738060, 1147660, 1147690, 293680, 1063730, 2870, 1811260, 602960, 2018130, 246620, 547680, 582500, 236390, 228200, 23400, 588650, 35700, 250740, 990080, 205710, 107410, 359320, 289690, 1172380, 304030, 2225070, 228280, 529340, 259020, 435150, 752590, 306130, 1997780, 3097560, 627690, 302060, 1172470, 203770, 302080, 629760, 1551360, 582660, 230410, 250900, 252950, 109600, 918570, 922670, 1313860, 220260, 599140, 365670, 1131620, 310380, 244850, 1422450, 218230, 996470, 394360, 9340, 359550, 386180, 1172620, 72850, 2296990, 1158310, 242860, 611500, 42160, 292030, 945360, 885970, 249050, 271590, 283880, 287980, 34030, 1232130, 969990, 9480, 1139980, 714010, 310560, 236850, 1404210, 404790, 386360, 1334590, 2440510, 408900, 2016590, 599390, 2004320, 238960, 363890, 263540, 623990, 1240440, 281990, 275850, 787860, 327070, 562590, 288160, 601510, 261550, 232890, 859580, 1097150, 363970, 2667970, 286160, 21970, 1824220, 589290, 214510, 7670, 218620, 427520, 204300, 1506830, 212500, 226840, 34330, 632360, 552500, 239160, 48700, 325180, 1013320, 640590, 48720, 960090, 431730, 239220, 505460, 423580, 9900, 986800, 317110, 444090, 1887930, 208580, 466630, 407250, 32470, 2141910, 255710, 442080, 1517290, 32510, 212740, 1869590, 438040, 493340, 610080, 304930, 1537830, 567090, 2195250, 640820, 2068280, 24400, 747350, 278360, 513890, 544610, 2428770, 1599340, 1173370, 1449850, 223100, 1056640, 667530, 305050, 214950, 1343400, 700330, 6060, 262060, 1091500, 1259440, 884660, 364470, 436150, 606150, 1277920, 227300, 534500, 407530, 763890, 40950, 323580, 346110}"
76561198089447076,26,0.5306122448979591,0.6430769230769231,486,"{231430, 397340, 1222690, 2465830, 2670630, 215080, 544810, 892970, 620590, 2488370, 34870, 462930, 919640, 1083500, 305260, 616560, 671860, 3070070, 1702010, 333950, 1360000, 460930, 569480, 575640, 905370, 1593500, 1659040, 393380, 383150, 256190, 24780, 239820, 383180, 936140, 110800, 1255630, 202970, 286940, 1085660, 1282270, 6370, 674020, 1263850, 202990, 418030, 1263860, 760060, 10500, 225540, 24840, 577800, 815370, 1394960, 1569040, 1259800, 1485080, 381210, 3240220, 352550, 300, 102700, 553260, 739630, 47410, 3164500, 731490, 2062690, 1128810, 2169200, 412020, 1026420, 602490, 582010, 24960, 242050, 1644960, 895400, 905640, 16810, 227760, 350640, 1245620, 2967990, 440, 399810, 420290, 1782210, 33230, 4560, 301520, 438740, 305620, 489940, 512470, 272860, 307690, 324080, 244210, 737800, 238090, 612880, 584210, 289300, 1149460, 526870, 203290, 270880, 578080, 550, 379430, 391720, 342570, 346110, 570, 2620, 447040, 418370, 440900, 2630, 301640, 1069640, 252490, 2640, 606800, 473690, 35420, 4700, 8800, 1258080, 2138720, 227940, 690790, 1919590, 1225330, 633460, 35450, 518790, 594570, 588430, 690830, 428690, 291480, 232090, 418460, 287390, 1938090, 1030830, 1149620, 6840, 1030840, 858810, 541380, 592580, 674500, 858820, 258760, 1274570, 774861, 273110, 324310, 730, 686810, 385760, 8930, 244450, 613100, 238320, 4850, 15100, 1227530, 973580, 629520, 344850, 346900, 322330, 774941, 1155870, 1178400, 946990, 1080110, 1100600, 1248060, 496460, 1100620, 1553230, 13140, 228180, 914260, 109400, 928600, 367450, 246620, 236390, 228200, 457580, 664430, 656240, 508790, 553850, 990080, 678800, 107410, 1106840, 252830, 322500, 824270, 1031120, 306130, 50130, 312280, 736220, 1016800, 682990, 1172470, 572410, 203770, 998400, 224260, 582660, 1016840, 316430, 1203220, 252950, 519190, 228380, 220200, 1209410, 394310, 242760, 779340, 201810, 1129580, 1422450, 218230, 33910, 394360, 996470, 50300, 359550, 105600, 494720, 312450, 507010, 234630, 951430, 431240, 1363080, 1012880, 72850, 236690, 648350, 1158310, 242860, 2507950, 1200, 492720, 384180, 1451190, 408760, 914620, 292030, 91330, 1230, 945360, 285920, 1250, 271590, 1223910, 242920, 247020, 34030, 1307890, 494840, 2063610, 1280, 574720, 584980, 427290, 714010, 236830, 310560, 25890, 814380, 236850, 683320, 863550, 681280, 466240, 236870, 44360, 750920, 447820, 785740, 312660, 382310, 931180, 238960, 623990, 1240440, 535930, 1101180, 281990, 335240, 1144200, 275850, 376210, 427410, 787860, 1338770, 443810, 1203620, 1287590, 482730, 2315690, 261550, 239030, 476600, 19900, 859580, 482750, 1097150, 1146300, 335300, 368070, 24010, 476620, 232910, 286160, 337360, 73170, 282070, 355800, 624090, 413150, 415200, 335330, 306660, 589290, 1119730, 1123830, 624120, 757240, 218620, 284160, 355840, 427520, 366090, 34330, 290340, 239140, 1195560, 226860, 605740, 1220140, 552500, 906810, 48700, 552520, 736850, 278100, 1449560, 648800, 333420, 22130, 208500, 505460, 323190, 466560, 34440, 208520, 34450, 1029780, 7830, 841370, 34460, 773790, 222880, 204450, 521890, 728740, 310950, 513710, 24240, 251570, 1623730, 42680, 380600, 1076920, 3241660, 2567870, 42690, 2479810, 212680, 581320, 603850, 42700, 1015500, 454350, 671440, 42710, 775900, 245470, 255710, 442080, 984800, 368360, 550650, 646910, 7940, 775940, 503560, 274190, 704270, 268050, 440090, 1453850, 493340, 1066780, 2252570, 313120, 304930, 1771300, 34600, 3900, 495420, 3059520, 296770, 1089350, 364360, 1040200, 331600, 438100, 1124180, 431960, 356190, 10090, 245620, 690040, 223100, 350080, 391040, 638850, 667530, 63380, 3990, 1034140, 1259420, 1904540, 4000, 683940, 214950, 311210, 700330, 221100, 518060, 212910, 1091500, 493490, 884660, 1142710, 933820, 55230, 10180, 1208260, 499660, 10190, 42960, 311260, 1458140, 1206240, 286690, 1454050, 227300, 534500, 761830, 1812450, 233450, 407530, 325610, 378860, 360430, 1134570, 835570, 409590, 559100, 448510}"
76561198052782861,13,0.26530612244897955,0.5769230769230769,111,"{40960, 629760, 559620, 231430, 40970, 40980, 252950, 34330, 2051620, 379430, 892970, 2000950, 2620, 48700, 2630, 252490, 397900, 2640, 48720, 22100, 277590, 4700, 424030, 39520, 227940, 1083500, 1129580, 218230, 394360, 35450, 359550, 700030, 466560, 569480, 1363080, 201870, 72850, 1088150, 4760, 4770, 1174180, 242860, 32430, 384180, 1182900, 292030, 885970, 202970, 686810, 39650, 271590, 39660, 202990, 680690, 32500, 39680, 311560, 241930, 3240220, 304930, 1771300, 47400, 236850, 16700, 926540, 22350, 228180, 312660, 208730, 236390, 489830, 10090, 227180, 70000, 49520, 368500, 623990, 327030, 1358710, 990080, 242050, 907650, 203140, 1172380, 265630, 4000, 712100, 214950, 212910, 261550, 302510, 476600, 232890, 420290, 476620, 752590, 1237970, 736220, 46560, 33250, 285160, 325610, 589290, 1466860, 9200, 1774580, 40950, 1172470, 219640, 203770, 218620}"
76561198116864059,13,0.26530612244897955,0.6025641025641025,191,"{115200, 284160, 629760, 224260, 223750, 231430, 1039880, 238090, 751630, 1465360, 17430, 526870, 1222680, 550, 379430, 1890860, 1472560, 1012790, 1273400, 2104890, 48700, 325180, 848450, 242760, 397900, 48720, 240720, 1082450, 1137750, 1118200, 348250, 407130, 527450, 424030, 208480, 648800, 227940, 247910, 1361000, 333420, 310380, 1129580, 263280, 616560, 244850, 1422450, 505460, 633460, 394360, 35450, 674940, 700030, 402560, 1966720, 518790, 33930, 516750, 1435790, 291480, 555160, 43160, 418460, 1019550, 770720, 222880, 393380, 342180, 528550, 1174180, 242860, 383150, 1030830, 42160, 513710, 42680, 1030840, 914620, 3241660, 2567870, 42690, 91330, 675010, 1274570, 285900, 585420, 945360, 594650, 686810, 291550, 34030, 302830, 1032430, 1359090, 1520370, 1822450, 248570, 527100, 546560, 225540, 304390, 815370, 451340, 704270, 1167630, 933140, 4890, 322330, 774941, 339230, 313120, 1260320, 304930, 1771300, 47400, 320300, 880940, 739630, 657200, 1562420, 466240, 993090, 37700, 708420, 447820, 611660, 602960, 438100, 12120, 823130, 1058650, 1017180, 613730, 1304930, 236390, 10090, 202090, 534380, 289650, 24960, 1248130, 1326470, 1144200, 424840, 967050, 1943950, 107410, 63380, 1578390, 1106840, 203160, 346010, 770460, 4000, 2300320, 490920, 700330, 221100, 261550, 12210, 2080690, 1702840, 440, 232890, 1674170, 1874880, 420290, 744900, 1195460, 368070, 33230, 286160, 301520, 21970, 50130, 438740, 12250, 736220, 223710, 1206240, 1812450, 508900, 534500, 654310, 477160, 589290, 924140, 1119730, 40950, 219640, 203770, 218620}"
76561198043930956,15,0.3061224489795918,0.6952380952380952,227,"{17410, 224260, 621060, 231430, 72200, 261640, 222730, 219150, 311310, 1506830, 20500, 422420, 252950, 235540, 526870, 34330, 228380, 222750, 552990, 17440, 250400, 559650, 578080, 2141730, 550, 220200, 1222700, 552500, 346110, 1019450, 48700, 261180, 201790, 1313860, 667720, 242760, 252490, 552520, 1222730, 1509960, 48720, 220240, 1016920, 424030, 12900, 220260, 43110, 279140, 227940, 223850, 333930, 620, 217200, 242800, 244850, 505460, 394360, 35450, 674940, 700030, 298110, 213120, 1991300, 518790, 1873030, 431240, 1172620, 24720, 72850, 397460, 794260, 7830, 1059990, 43160, 222880, 1577120, 393380, 8870, 1158310, 242860, 251570, 251060, 222900, 327860, 448510, 209080, 344760, 265930, 42700, 229580, 239820, 393420, 110800, 945360, 407250, 285900, 294100, 2828500, 24790, 42710, 442070, 730, 686810, 299740, 1449690, 245470, 255710, 1054430, 8930, 1263850, 34030, 320240, 58610, 255220, 1005300, 1263860, 494840, 230650, 2073850, 311040, 10500, 225540, 427270, 2695940, 262410, 323850, 253710, 263440, 346900, 351510, 381210, 255260, 774941, 236830, 282400, 290080, 233250, 25890, 304930, 310560, 1426210, 205100, 880940, 1080110, 314160, 728880, 236850, 2195250, 1055540, 6980, 364360, 321360, 446800, 210770, 602960, 872790, 214360, 57690, 246620, 238430, 553310, 2221920, 236390, 295270, 322920, 382310, 232810, 10090, 273770, 489830, 49520, 245620, 872820, 1358710, 274940, 242050, 241540, 281990, 1326470, 275850, 226700, 343440, 107410, 63380, 23450, 346010, 1172380, 4000, 912290, 996770, 214950, 490920, 311210, 482730, 221100, 700330, 215470, 12210, 939960, 440, 859580, 529340, 482750, 1237950, 1097150, 420290, 1782210, 371660, 42960, 286160, 21970, 301520, 1237970, 272860, 42980, 227300, 477160, 1708520, 105450, 233450, 407530, 589290, 17390, 219640, 203770, 218620, 8190}"
76561198034287935,12,0.24489795918367346,0.7121212121212122,0,set()
76561198059049194,19,0.3877551020408163,0.5146198830409356,966,"{225280, 1607680, 718850, 915460, 2379780, 200710, 231430, 10, 296970, 1579020, 311310, 219150, 423950, 235540, 464920, 1243160, 743450, 552990, 1730590, 40990, 628770, 612390, 215080, 892970, 96300, 311340, 620590, 1388590, 391220, 475190, 802870, 575550, 417860, 460870, 70, 22600, 606280, 221260, 755790, 1144910, 80, 204880, 22610, 235600, 39000, 20570, 348250, 944220, 98400, 102500, 100, 43110, 383080, 1083500, 217200, 1026160, 270450, 1599600, 221300, 671860, 2881650, 460920, 22650, 2920570, 460930, 268420, 503940, 485510, 1251460, 1364100, 22670, 319630, 280720, 555150, 397460, 555160, 575640, 526490, 905370, 489630, 696480, 24740, 65700, 393380, 751780, 540840, 878760, 297130, 383150, 211120, 661680, 1392820, 2767030, 209080, 65720, 362680, 381120, 65730, 721090, 221380, 1235140, 295110, 643270, 65740, 239820, 393420, 405710, 39120, 366800, 327890, 458960, 268500, 602320, 280790, 1489110, 211160, 2828500, 202970, 387290, 220, 438490, 667870, 1085660, 24800, 444640, 397540, 454890, 485610, 202990, 684270, 215280, 240, 1616110, 461040, 65780, 8190, 520440, 837880, 1186040, 760060, 893180, 65790, 925950, 108800, 1808640, 407810, 10500, 225540, 65800, 710920, 323850, 241930, 387340, 755980, 420110, 235800, 1597720, 381210, 508190, 207140, 524580, 352550, 688420, 790820, 1532200, 39210, 633130, 880940, 1868070, 289070, 395570, 399670, 774461, 320, 635200, 739650, 2357570, 262470, 377160, 704850, 3164500, 57690, 858460, 571740, 553310, 731490, 489830, 360, 563560, 1128810, 1476970, 289130, 70000, 49520, 438640, 412020, 1026420, 2316660, 582010, 1442170, 235900, 870780, 207230, 237950, 596350, 1347970, 307590, 65930, 311690, 293260, 362890, 950670, 1491340, 1550730, 1687950, 401810, 1046930, 203160, 698780, 315810, 223650, 237990, 491950, 1198510, 229810, 1601970, 620980, 999860, 1245620, 307640, 440, 65980, 588220, 244160, 745920, 420290, 1782210, 211400, 12750, 268750, 301520, 362960, 305620, 510420, 438740, 223710, 1276390, 725480, 215530, 307690, 1044980, 545270, 219640, 1356280, 1444350, 403970, 621060, 438790, 530950, 246280, 285190, 238090, 547340, 365070, 234000, 612880, 1145360, 508440, 666140, 2590, 578080, 608800, 252450, 550, 379430, 320040, 733740, 113200, 225840, 369200, 555570, 504370, 344630, 346110, 1020470, 758330, 570, 440900, 268870, 1509960, 252490, 232010, 39500, 397900, 236110, 39510, 223830, 555610, 914010, 107100, 4700, 35420, 1000030, 633440, 227940, 1231460, 690790, 1608400, 213610, 223850, 620, 338540, 692850, 633460, 1794680, 35450, 1966720, 414340, 215690, 594570, 258700, 1817230, 211600, 428690, 602770, 920210, 606870, 291480, 4760, 232090, 234140, 510620, 471710, 418460, 770720, 883360, 4770, 1174180, 213670, 553640, 1938090, 496300, 506540, 47790, 1286830, 441010, 45750, 979640, 535230, 385730, 258760, 1712840, 1080010, 2429640, 400080, 410320, 584400, 750290, 332500, 637650, 47830, 221910, 273110, 674520, 730, 594650, 291550, 1479390, 385760, 8930, 244450, 502500, 543460, 373480, 701160, 1061610, 254700, 238320, 369400, 717560, 350970, 250620, 813820, 297740, 903950, 1338130, 3146520, 322330, 774941, 238370, 1651490, 447270, 2743080, 1147690, 230190, 1080110, 365360, 611120, 1592110, 1055540, 252730, 326460, 1811260, 291650, 1304780, 1049410, 1325890, 379720, 1305420, 326480, 602960, 635730, 219990, 367450, 246620, 308060, 258910, 238430, 582500, 236390, 453480, 1211240, 211820, 349040, 250740, 508790, 553850, 238460, 1446780, 314240, 990080, 271240, 1264520, 285580, 367500, 13200, 107410, 293780, 387990, 439190, 13210, 269210, 1440670, 367520, 840610, 1113000, 920490, 13230, 392110, 435120, 1293230, 304050, 2225070, 367540, 13240, 271290, 404410, 529340, 1237950, 13250, 322500, 273350, 70600, 259020, 361420, 435150, 203730, 306130, 287700, 1166290, 668630, 70620, 582620, 1237980, 834530, 1172450, 99300, 654310, 809960, 105450, 302060, 949230, 70640, 1240050, 265210, 203770, 70650, 429050, 238590, 302080, 629760, 17410, 345090, 70660, 1039360, 230410, 281610, 1053710, 226320, 351250, 1815570, 291860, 250900, 252950, 386070, 347160, 607260, 2313250, 220200, 281640, 314410, 459820, 1508400, 531510, 810040, 259130, 17470, 201790, 601150, 242760, 2395210, 1127500, 56400, 2231380, 310360, 115800, 1016920, 255070, 382050, 220260, 365670, 337000, 310380, 404590, 1090670, 48240, 1451120, 244850, 1709170, 246900, 1422450, 33910, 218230, 240760, 394360, 1635450, 674940, 298110, 359550, 105600, 494720, 234630, 1176710, 431240, 1363080, 33930, 404620, 72850, 365720, 789660, 33950, 382110, 21670, 242860, 611500, 492720, 251060, 619700, 427190, 1705140, 464060, 2471100, 292030, 324800, 928960, 244930, 410820, 761030, 1088710, 365770, 1062090, 9420, 285900, 470220, 1205450, 945360, 312530, 1838290, 294100, 249050, 1008860, 1510620, 1250, 1004770, 996580, 373990, 242920, 34030, 427250, 470260, 251130, 404730, 1070330, 2073850, 337150, 15620, 425220, 427270, 304390, 449800, 410890, 394510, 222480, 1359120, 429330, 351510, 714010, 236830, 310560, 25890, 314660, 910630, 247080, 924970, 1295660, 204080, 236850, 386360, 683320, 388410, 1051960, 44350, 423230, 863550, 1324350, 253250, 224580, 623940, 236870, 1793350, 750920, 408900, 2067780, 787790, 2016590, 595280, 312660, 630100, 232790, 224600, 329050, 771420, 703840, 617830, 353640, 931180, 238960, 271730, 263540, 703860, 265590, 316790, 623990, 327030, 1240440, 593280, 261510, 302470, 335240, 281990, 255370, 275850, 226700, 619910, 1060230, 1144200, 660880, 1201550, 1303950, 214420, 439700, 357780, 1836450, 712100, 646570, 261550, 200110, 302510, 859570, 476600, 785850, 1390010, 859580, 1097150, 363970, 261570, 335300, 394690, 427460, 2667970, 476620, 773580, 286160, 644560, 533970, 310740, 1119700, 282070, 202200, 355800, 214490, 1086940, 413150, 1590750, 765410, 638970, 200170, 589290, 376300, 509420, 214510, 347630, 886250, 218620, 427520, 503300, 261640, 222730, 304650, 1299980, 400910, 564750, 1506830, 200210, 296470, 953880, 226840, 34330, 300570, 445980, 255520, 828960, 300580, 239140, 632360, 634410, 226860, 374320, 589360, 3008050, 552500, 1220150, 48700, 1263820, 446020, 204360, 501320, 544330, 552520, 1248840, 251470, 548430, 48720, 448080, 468560, 22100, 278100, 206420, 1037910, 1449560, 960090, 224860, 429660, 1105500, 239200, 648800, 1531490, 396900, 368230, 1105510, 333420, 32370, 3700, 239220, 562810, 466560, 372360, 206480, 1099410, 794260, 927380, 339610, 1459870, 222880, 437920, 411300, 9900, 71340, 351920, 251570, 1623730, 222900, 489140, 448510, 652980, 370360, 380600, 433850, 423610, 444090, 982720, 423620, 2246340, 212680, 724680, 265930, 747210, 585420, 331470, 536270, 1552080, 1504980, 257750, 442070, 222940, 345820, 255710, 644830, 442080, 351970, 1142500, 366320, 235250, 329460, 1005300, 313080, 325370, 274170, 470780, 550650, 681730, 732930, 212740, 503560, 253710, 274190, 665360, 534290, 2739990, 397080, 1691420, 915230, 231200, 333600, 304930, 233250, 1535780, 472870, 341800, 323370, 214830, 728880, 249650, 323380, 343860, 2383670, 257850, 431930, 362300, 200510, 499520, 270150, 239430, 364360, 626510, 718670, 321360, 331600, 210770, 1603410, 438100, 327510, 450390, 339800, 431960, 208730, 747350, 823130, 976730, 442210, 544610, 259940, 1304420, 968550, 1468260, 1242980, 10090, 534380, 1568620, 55150, 1599340, 765810, 259960, 690040, 321400, 386940, 857980, 1056640, 1058690, 610180, 274310, 667530, 1281930, 259980, 63380, 331670, 346010, 42910, 1445790, 4000, 362400, 960420, 296870, 214950, 409510, 307110, 311210, 1038250, 6060, 262060, 212910, 274350, 415660, 1091500, 884660, 337850, 524220, 628670, 10180, 225220, 606150, 577480, 253900, 264140, 10190, 294860, 57300, 397270, 251870, 466910, 227300, 217060, 534500, 493540, 477160, 233450, 407530, 325610, 378860, 360430, 544750, 835570, 555000, 434170, 323580, 233470}"
76561198078682491,13,0.26530612244897955,0.5897435897435898,0,set()
76561198071981212,17,0.3469387755102041,0.5808823529411765,0,set()
76561198115441346,21,0.42857142857142855,0.6047619047619047,0,set()
76561198078695421,32,0.6530612244897959,0.5766129032258065,217,"{1551360, 1184770, 582660, 231430, 285190, 40970, 1506830, 252950, 787480, 34330, 552990, 109600, 379430, 1239080, 1017900, 1220140, 489520, 1164850, 552500, 936500, 968250, 570, 48700, 2709570, 911430, 242760, 1872970, 2448970, 397900, 56400, 235600, 247890, 48720, 606800, 3205720, 20570, 1692250, 4700, 9310, 424030, 2138720, 375910, 620, 1129580, 409710, 1599600, 409720, 394360, 460920, 362620, 674940, 295550, 359550, 1058430, 234630, 431240, 569480, 594570, 1363080, 1172620, 1295500, 690830, 8850, 920210, 4760, 375960, 648350, 8870, 1158310, 573100, 2155180, 2767030, 444090, 858810, 292030, 674500, 443080, 603850, 239820, 285900, 470220, 1407180, 671440, 945360, 813780, 1937620, 257750, 730, 245470, 255710, 442080, 8930, 271590, 242920, 9450, 34030, 1044720, 58610, 1307890, 1364210, 8190, 502520, 809720, 248570, 10500, 15620, 775940, 226580, 784150, 322330, 381210, 3240220, 1066780, 1386780, 304930, 1970980, 205610, 674090, 880940, 289070, 236850, 47410, 8500, 1785650, 726840, 598330, 16700, 1811260, 2425150, 760640, 236870, 364360, 673610, 2016590, 446800, 1901910, 431960, 434520, 1331550, 1207650, 236390, 10090, 1128810, 1223530, 55150, 289650, 1372530, 245620, 2140020, 623990, 1358710, 393080, 535930, 1342330, 596350, 3399040, 897410, 1248130, 281990, 393100, 107410, 732050, 298900, 334230, 4000, 214950, 237990, 1343400, 1309610, 6060, 261550, 1433010, 285110, 1196470, 476600, 1649080, 232890, 1142710, 677820, 529340, 1097150, 1237950, 2109370, 440, 363970, 572410, 2280390, 580040, 476620, 42960, 286160, 21970, 352720, 1036240, 1003480, 916440, 19930, 4570, 311260, 816090, 1824220, 415200, 4580, 227300, 1399780, 407530, 325610, 225260, 589290, 682990, 40950, 7670, 219640, 1172470, 203770, 218620, 346110}"
76561198101820766,15,0.3061224489795918,0.5428571428571428,190,"{40960, 629760, 582660, 231430, 620040, 737800, 40970, 10, 620050, 40980, 20, 252950, 34330, 397340, 30, 96800, 550, 379430, 40, 313340, 50, 48700, 60, 71230, 48190, 201790, 70, 1085510, 71240, 252490, 48720, 80, 71250, 247890, 22100, 266840, 330840, 307290, 71260, 273500, 4700, 208480, 100, 1131620, 365670, 690790, 333930, 620, 1422450, 33910, 1948280, 35450, 674940, 285310, 333950, 105600, 130, 386180, 405640, 431240, 33930, 569480, 1363080, 201870, 72850, 607380, 4760, 222880, 4770, 108200, 307880, 242860, 345260, 42160, 327860, 209080, 433850, 266430, 94400, 221380, 310470, 212680, 25800, 1062090, 39120, 945360, 885970, 221910, 257750, 211160, 730, 220, 255710, 1455840, 8930, 244450, 25830, 250600, 242920, 503530, 287980, 34030, 240, 15100, 269570, 10500, 304390, 311560, 241930, 326410, 11020, 280, 322330, 598810, 434460, 1066780, 310560, 25890, 304930, 2981670, 47400, 677160, 300, 216370, 47410, 236850, 225080, 22330, 16700, 44350, 320, 282440, 370510, 431960, 57690, 208730, 571740, 299360, 236390, 360, 1128810, 289650, 368500, 1714040, 649600, 242050, 233860, 281990, 950670, 400, 107410, 439700, 334230, 346010, 327070, 4000, 214950, 261550, 302510, 440, 232890, 420290, 425410, 40390, 277450, 253900, 33230, 42960, 286160, 70100, 274900, 282070, 312280, 544730, 225760, 33250, 306660, 534500, 654310, 233450, 105450, 325610, 589290, 932850, 500, 489460, 40950, 219640, 203770, 218620}"
