usuario_u,usuario_v,similaridade_jaccard,media_centralidade_grau,media_coef_cluster
76561198060748768,76561198103591080,0.0,0.6020408163265305,0.53560467665327
76561198060748768,76561198192985946,0.13,0.7244897959183673,0.5321195144724556
76561198060748768,76561198058322619,0.11688311688311688,0.5816326530612244,0.5279348102877515
76561198060748768,76561198115441346,0.0,0.5714285714285714,0.5662464985994398
76561198060748768,76561198043930956,0.12058823529411765,0.510204081632653,0.6114845938375351
76561198060748768,76561198159276554,0.13253012048192772,0.6224489795918366,0.6007886231415643
76561198060748768,76561198048530084,0.0,0.6428571428571428,0.5495798319327732
76561198060748768,76561198065529747,0.12171837708830549,0.6224489795918366,0.5684809308338721
76561198060748768,76561198126576961,0.10687022900763359,0.6632653061224489,0.5328310634598667
76561198060748768,76561198101820766,0.1390728476821192,0.510204081632653,0.5352941176470588
76561198060748768,76561198054122562,0.0,0.6326530612244897,0.5430678254207666
76561198060748768,76561198104011790,0.13313609467455623,0.6224489795918366,0.5469424692954105
76561198060748768,76561198043642107,0.17971014492753623,0.5714285714285714,0.5638655462184874
76561198060748768,76561198016402305,0.17207792207792208,0.7142857142857142,0.49411764705882355
76561198060748768,76561198078695421,0.1345565749235474,0.6836734693877551,0.5521719978313906
76561198060748768,76561198135748897,0.0,0.5816326530612244,0.5971988795518207
76561198060748768,76561198161469447,0.0,0.6224489795918366,0.5761732385261797
76561198060748768,76561198260213287,0.0,0.6122448979591837,0.5655322128851541
76561198136730824,76561198089447076,0.0,0.5510204081632653,0.5913797313797313
76561198136730824,76561198084204935,0.0,0.5612244897959183,0.566137566137566
76561198136730824,76561198052039183,0.0,0.5306122448979591,0.5705659075224292
76561198136730824,76561198118112574,0.0,0.5510204081632653,0.5744566544566545
76561198136730824,76561198061577634,0.0,0.5816326530612245,0.5395457033388067
76561198136730824,76561198016914899,0.0,0.5918367346938775,0.5399562123700055
76561198136730824,76561198012085873,0.0,0.4897959183673469,0.5487886382623224
76561198136730824,76561198017921564,0.0,0.4693877551020408,0.5704948646125116
76561198136730824,76561198043930956,0.0,0.43877551020408156,0.6174603174603175
76561198136730824,76561198048530084,0.0,0.5714285714285714,0.5555555555555556
76561198136730824,76561198054122562,0.0,0.5612244897959183,0.549043549043549
76561198136730824,76561198058496166,0.0,0.4183673469387755,0.5647130647130647
76561198136730824,76561198059049194,0.0,0.47959183673469385,0.5271512113617376
76561198136730824,76561198065529747,0.0,0.5510204081632653,0.5744566544566545
76561198136730824,76561198071981212,0.0,0.4591836734693877,0.5602824463118581
76561198136730824,76561198078682491,0.0,0.4183673469387755,0.5647130647130647
76561198136730824,76561198078695421,0.0,0.6122448979591837,0.558147721454173
76561198136730824,76561198089394017,0.0,0.4693877551020408,0.5737628384687208
76561198136730824,76561198104011790,0.0,0.5510204081632653,0.5529181929181929
76561198136730824,76561198109866379,0.0,0.4693877551020408,0.5410830999066293
76561198136730824,76561198116864059,0.0,0.4183673469387755,0.5711233211233211
76561198136730824,76561198135748897,0.0,0.510204081632653,0.6031746031746031
76561198136730824,76561198159276554,0.0,0.5510204081632653,0.6067643467643468
76561198136730824,76561198161469447,0.0,0.5510204081632653,0.5821489621489622
76561198136730824,76561198192985946,0.0,0.6530612244897959,0.5380952380952381
76561198136730824,76561198260213287,0.0,0.5408163265306123,0.5715079365079365
76561198084204935,76561198065962302,0.0,0.4591836734693877,0.616557734204793
76561198084204935,76561198080610166,0.0,0.5204081632653061,0.6151368760064412
76561198084204935,76561198089447076,0.0,0.5408163265306122,0.6178347578347578
76561198084204935,76561198012085873,0.0,0.47959183673469385,0.5752436647173489
76561198084204935,76561198034581561,0.0,0.5510204081632653,0.5726495726495726
76561198084204935,76561198043930956,0.0,0.4285714285714285,0.6439153439153439
76561198084204935,76561198048530084,0.0,0.5612244897959183,0.582010582010582
76561198084204935,76561198052039183,0.0,0.5204081632653061,0.5970209339774557
76561198084204935,76561198054122562,0.0,0.5510204081632653,0.5754985754985755
76561198084204935,76561198059049194,0.0,0.4693877551020408,0.5536062378167641
76561198084204935,76561198061577634,0.0,0.5714285714285714,0.5660007297938332
76561198084204935,76561198071981212,0.0,0.44897959183673464,0.5867374727668846
76561198084204935,76561198078695421,0.0,0.6020408163265305,0.5846027479091995
76561198084204935,76561198096558246,0.0,0.4285714285714285,0.6010582010582011
76561198084204935,76561198104011790,0.0,0.5408163265306122,0.5793732193732193
76561198084204935,76561198116864059,0.0,0.4081632653061224,0.5975783475783476
76561198084204935,76561198118112574,0.0,0.5408163265306122,0.6009116809116809
76561198084204935,76561198126576961,0.0,0.5816326530612244,0.5652618135376756
76561198084204935,76561198133954795,0.0,0.5408163265306122,0.5993732193732193
76561198084204935,76561198135748897,0.0,0.49999999999999994,0.6296296296296295
76561198084204935,76561198159276554,0.0,0.5408163265306122,0.6332193732193732
76561198084204935,76561198161469447,0.0,0.5408163265306122,0.6086039886039886
76561198084204935,76561198192985946,0.0,0.6428571428571428,0.5645502645502645
76561198084204935,76561198260213287,0.0,0.5306122448979591,0.597962962962963
76561198017921564,76561198065962302,0.0,0.36734693877551017,0.6209150326797386
76561198017921564,76561198089447076,0.0,0.44897959183673464,0.6221920563097034
76561198017921564,76561198052039183,0.0,0.42857142857142855,0.6013782324524013
76561198017921564,76561198061577634,0.0,0.47959183673469385,0.5703580282687788
76561198017921564,76561198016914899,0.0,0.48979591836734687,0.5707685372999775
76561198017921564,76561198089394017,0.0,0.36734693877551017,0.6045751633986928
76561198017921564,76561198058322619,0.0,0.4081632653061224,0.5647228588405059
76561198017921564,76561198139739848,0.0,0.3571428571428571,0.5469771241830066
76561198017921564,76561198048530084,0.0,0.4693877551020408,0.5863678804855275
76561198017921564,76561198101820766,0.0,0.33673469387755095,0.5720821661998132
76561198017921564,76561198054122562,0.0,0.4591836734693877,0.579855873973521
76561198017921564,76561198058496166,0.0,0.31632653061224486,0.5955253896430367
76561198017921564,76561198059049194,0.0,0.37755102040816324,0.5579635362917097
76561198017921564,76561198104011790,0.0,0.44897959183673464,0.5837305178481649
76561198017921564,76561198016402305,0.0,0.5408163265306122,0.530905695611578
76561198017921564,76561198260213287,0.0,0.4387755102040816,0.6023202614379085
76561198012085873,76561198065962302,0.0,0.3877551020408163,0.5992088063295493
76561198012085873,76561198089447076,0.0,0.4693877551020408,0.6004858299595142
76561198012085873,76561198120430703,0.0,0.3877551020408163,0.5011695906432748
76561198012085873,76561198052039183,0.0,0.44897959183673464,0.579672006102212
76561198012085873,76561198118112574,0.0,0.4693877551020408,0.5835627530364372
76561198012085873,76561198071981212,0.0,0.37755102040816324,0.5693885448916409
76561198012085873,76561198043642107,0.0,0.4183673469387755,0.5789473684210527
76561198012085873,76561198048530084,0.0,0.4897959183673469,0.5646616541353383
76561198012085873,76561198058322619,0.0,0.4285714285714285,0.5430166324903167
76561198012085873,76561198058496166,0.0,0.33673469387755095,0.5738191632928475
76561198012085873,76561198065529747,0.0,0.4693877551020408,0.5835627530364372
76561198012085873,76561198078695421,0.0,0.5306122448979591,0.5672538200339559
76561198012085873,76561198109866379,0.0,0.3877551020408163,0.550189198486412
76561198012085873,76561198135748897,0.0,0.4285714285714285,0.6122807017543859
76561198012085873,76561198161469447,0.0,0.4693877551020408,0.5912550607287449
76561198012085873,76561198166480987,0.0,0.4693877551020408,0.5527935222672065
76561198109866379,76561198034581561,0.0,0.4591836734693877,0.5475951064186357
76561198109866379,76561198166480987,0.0,0.44897959183673464,0.5450879839115133
76561198109866379,76561198103591080,0.0,0.42857142857142855,0.5429809605001421
76561198109866379,76561198058322619,0.0,0.4081632653061224,0.5353110941346235
76561198109866379,76561198048530084,0.0,0.4693877551020408,0.5569561157796452
76561198109866379,76561198126576961,0.0,0.48979591836734687,0.5402073473067388
76561198109866379,76561198101820766,0.0,0.33673469387755095,0.5426704014939309
76561198109866379,76561198054122562,0.0,0.4591836734693877,0.5504441092676386
76561198109866379,76561198058496166,0.0,0.31632653061224486,0.5661136249371543
76561198109866379,76561198059049194,0.0,0.37755102040816324,0.5285517715858272
76561198109866379,76561198043642107,0.0,0.3979591836734694,0.5712418300653594
76561198109866379,76561198078695421,0.0,0.510204081632653,0.5595482816782626
76561198109866379,76561198016402305,0.0,0.5408163265306122,0.5014939309056956
76561198109866379,76561198161469447,0.0,0.44897959183673464,0.5835495223730518
76561198109866379,76561198260213287,0.0,0.4387755102040816,0.5729084967320262
76561198016402305,76561198080610166,0.12313432835820895,0.6020408163265305,0.549092680550481
76561198016402305,76561198017505975,0.1540084388185654,0.520408163265306,0.5677521008403361
76561198016402305,76561198118112574,0.0,0.6224489795918366,0.5348674854557207
76561198016402305,76561198061577634,0.0,0.6530612244897959,0.499956534337873
76561198016402305,76561198016914899,0.15631691648822268,0.6632653061224489,0.5003670433690718
76561198016402305,76561198017633080,0.11060948081264109,0.4183673469387755,0.6302521008403361
76561198016402305,76561198126165173,0.1505016722408027,0.5612244897959183,0.4881468376824414
76561198016402305,76561198034581561,0.0,0.6326530612244897,0.5066053771936124
76561198016402305,76561198096558246,0.0,0.510204081632653,0.5350140056022409
76561198016402305,76561198166480987,0.13513513513513514,0.6224489795918366,0.5040982546864899
76561198016402305,76561198103591080,0.0,0.6020408163265305,0.5019912312751187
76561198016402305,76561198192985946,0.09411764705882353,0.7244897959183673,0.4985060690943044
76561198016402305,76561198089394017,0.13588110403397027,0.5408163265306122,0.5341736694677871
76561198016402305,76561198078682491,0.0,0.48979591836734687,0.525123895712131
76561198016402305,76561198058322619,0.15274463007159905,0.5816326530612244,0.4943213649096002
76561198016402305,76561198043930956,0.15425531914893617,0.510204081632653,0.5778711484593837
76561198016402305,76561198133954795,0.0,0.6224489795918366,0.5333290239172592
76561198016402305,76561198159276554,0.15120274914089346,0.6224489795918366,0.5671751777634131
76561198016402305,76561198048530084,0.0,0.6428571428571428,0.5159663865546218
76561198016402305,76561198126576961,0.1064516129032258,0.6632653061224489,0.4992176180817154
76561198016402305,76561198116864059,0.12429378531073447,0.48979591836734687,0.5315341521223874
76561198016402305,76561198101820766,0.1710914454277286,0.510204081632653,0.5016806722689076
76561198016402305,76561198054122562,0.0,0.6326530612244897,0.5094543800426153
76561198016402305,76561198058496166,0.17437722419928825,0.48979591836734687,0.525123895712131
76561198016402305,76561198059049194,0.08310249307479224,0.5510204081632653,0.4875620423608039
76561198016402305,76561198104011790,0.0982367758186398,0.6224489795918366,0.5133290239172592
76561198016402305,76561198043642107,0.15288220551378445,0.5714285714285714,0.5302521008403361
76561198016402305,76561198078695421,0.11286089238845144,0.6836734693877551,0.5185585524532393
76561198016402305,76561198135748897,0.0,0.5816326530612244,0.5635854341736695
76561198016402305,76561198133981359,0.17575757575757575,0.520408163265306,0.5010854341736695
76561198016402305,76561198260213287,0.0,0.6122448979591837,0.5319187675070028
76561198104011790,76561198080610166,0.13732394366197184,0.510204081632653,0.601917502787068
76561198104011790,76561198017505975,0.09213051823416507,0.4285714285714285,0.6205769230769231
76561198104011790,76561198052782861,0.12582781456953643,0.39795918367346933,0.5715384615384616
76561198104011790,76561198052039183,0.15807560137457044,0.510204081632653,0.5838015607580824
76561198104011790,76561198061577634,0.0,0.5612244897959183,0.5527813565744599
76561198104011790,76561198016914899,0.13078470824949698,0.5714285714285714,0.5531918656056587
76561198104011790,76561198034581561,0.0,0.5408163265306122,0.5594301994301993
76561198104011790,76561198071981212,0.0,0.43877551020408156,0.5735180995475113
76561198104011790,76561198166480987,0.1111111111111111,0.5306122448979591,0.5569230769230769
76561198104011790,76561198192985946,0.11481481481481481,0.6326530612244897,0.5513308913308913
76561198104011790,76561198078682491,0.0,0.39795918367346933,0.5779487179487179
76561198104011790,76561198058322619,0.12723214285714285,0.48979591836734687,0.5471461871461871
76561198104011790,76561198115441346,0.0,0.47959183673469385,0.5854578754578754
76561198104011790,76561198043930956,0.1259259259259259,0.4183673469387754,0.6306959706959707
76561198104011790,76561198065529747,0.16452991452991453,0.5306122448979591,0.5876923076923077
76561198104011790,76561198126576961,0.12654320987654322,0.5714285714285714,0.5520424403183024
76561198104011790,76561198101820766,0.0968586387434555,0.4183673469387754,0.5545054945054945
76561198104011790,76561198034287935,0.0,0.3877551020408163,0.6391375291375292
76561198104011790,76561198043642107,0.14218009478672985,0.47959183673469385,0.583076923076923
76561198104011790,76561198078695421,0.13486005089058525,0.5918367346938775,0.5713833746898263
76561198034581561,76561198065962302,0.0,0.4591836734693877,0.596614714261773
76561198034581561,76561198089447076,0.0,0.5408163265306122,0.5978917378917379
76561198034581561,76561198120430703,0.0,0.4591836734693877,0.49857549857549854
76561198034581561,76561198017505975,0.0,0.43877551020408156,0.6138532763532764
76561198034581561,76561198052782861,0.0,0.4081632653061224,0.5648148148148148
76561198034581561,76561198052039183,0.0,0.5204081632653061,0.5770779140344358
76561198034581561,76561198118112574,0.0,0.5408163265306122,0.580968660968661
76561198034581561,76561198016914899,0.0,0.5816326530612244,0.546468218882012
76561198034581561,76561198034287935,0.0,0.3979591836734694,0.6324138824138824
76561198034581561,76561198043642107,0.0,0.4897959183673469,0.5763532763532764
76561198034581561,76561198065529747,0.0,0.5408163265306122,0.580968660968661
76561198034581561,76561198078682491,0.0,0.4081632653061224,0.5712250712250713
76561198034581561,76561198078695421,0.0,0.6020408163265305,0.5646597279661796
76561198034581561,76561198096558246,0.0,0.4285714285714285,0.5811151811151811
76561198034581561,76561198115441346,0.0,0.4897959183673469,0.5787342287342288
76561198034581561,76561198126576961,0.0,0.5816326530612244,0.5453187935946556
76561198034581561,76561198133954795,0.0,0.5408163265306122,0.5794301994301994
76561198034581561,76561198159276554,0.0,0.5408163265306122,0.6132763532763532
76561198034581561,76561198161469447,0.0,0.5408163265306122,0.5886609686609686
76561198034581561,76561198166480987,0.0,0.5408163265306122,0.5501994301994302
76561198034581561,76561198192985946,0.0,0.6428571428571428,0.5446072446072445
76561198120430703,76561198065962302,0.0,0.36734693877551017,0.5424836601307189
76561198120430703,76561198080610166,0.0,0.42857142857142855,0.5410628019323671
76561198120430703,76561198034287935,0.0,0.30612244897959184,0.5782828282828283
76561198120430703,76561198048530084,0.0,0.4693877551020408,0.5079365079365079
76561198120430703,76561198052039183,0.0,0.42857142857142855,0.5229468599033816
76561198120430703,76561198052782861,0.0,0.31632653061224486,0.5106837606837606
76561198120430703,76561198059049194,0.0,0.37755102040816324,0.47953216374269003
76561198120430703,76561198061577634,0.0,0.47959183673469385,0.49192665571975913
76561198120430703,76561198078682491,0.0,0.31632653061224486,0.517094017094017
76561198120430703,76561198103591080,0.0,0.42857142857142855,0.4939613526570048
76561198120430703,76561198118112574,0.0,0.44897959183673464,0.5268376068376068
76561198120430703,76561198126165173,0.0,0.3877551020408163,0.4801169590643275
76561198120430703,76561198133981359,0.0,0.346938775510204,0.4930555555555555
76561198120430703,76561198135748897,0.0,0.4081632653061224,0.5555555555555556
76561198120430703,76561198161469447,0.0,0.44897959183673464,0.5345299145299145
76561198017633080,76561198054122562,0.0,0.336734693877551,0.6792022792022792
76561198017633080,76561198058496166,0.13333333333333333,0.19387755102040816,0.6948717948717948
76561198017633080,76561198071981212,0.0,0.2346938775510204,0.6904411764705882
76561198017633080,76561198116864059,0.0867579908675799,0.19387755102040816,0.7012820512820512
76561198043642107,76561198080610166,0.1490066225165563,0.4591836734693877,0.6188405797101448
76561198043642107,76561198017505975,0.22016460905349794,0.37755102040816324,0.6375
76561198043642107,76561198016914899,0.23109243697478993,0.520408163265306,0.5701149425287356
76561198043642107,76561198096558246,0.0,0.36734693877551017,0.6047619047619048
76561198043642107,76561198166480987,0.181058495821727,0.47959183673469385,0.5738461538461539
76561198043642107,76561198103591080,0.0,0.4591836734693877,0.5717391304347825
76561198043642107,76561198192985946,0.13636363636363635,0.5816326530612245,0.5682539682539682
76561198043642107,76561198078682491,0.0,0.346938775510204,0.5948717948717949
76561198043642107,76561198058322619,0.2685851318944844,0.43877551020408156,0.564069264069264
76561198043642107,76561198115441346,0.0,0.42857142857142855,0.6023809523809524
76561198043642107,76561198139739848,0.16666666666666666,0.3877551020408163,0.5463235294117648
76561198043642107,76561198126576961,0.0896358543417367,0.520408163265306,0.5689655172413792
76561198043642107,76561198101820766,0.2005420054200542,0.36734693877551017,0.5714285714285714
76561198043642107,76561198034287935,0.0,0.336734693877551,0.656060606060606
76561198043642107,76561198078695421,0.14634146341463414,0.5408163265306122,0.5883064516129033
76561198065529747,76561198080610166,0.12637362637362637,0.510204081632653,0.6234559643255295
76561198065529747,76561198089447076,0.11080332409972299,0.5306122448979591,0.6261538461538462
76561198065529747,76561198017505975,0.11186440677966102,0.4285714285714285,0.6421153846153846
76561198065529747,76561198052039183,0.13066666666666665,0.510204081632653,0.605340022296544
76561198065529747,76561198061577634,0.0,0.5612244897959183,0.5743198181129215
76561198065529747,76561198016914899,0.1486725663716814,0.5714285714285714,0.5747303271441202
76561198065529747,76561198071981212,0.0,0.43877551020408156,0.5950565610859728
76561198065529747,76561198103591080,0.0,0.510204081632653,0.5763545150501672
76561198065529747,76561198192985946,0.11174785100286533,0.6326530612244897,0.5728693528693529
76561198065529747,76561198115441346,0.0,0.47959183673469385,0.6069963369963369
76561198065529747,76561198043930956,0.13598326359832635,0.4183673469387754,0.6522344322344322
76561198065529747,76561198133954795,0.0,0.5306122448979591,0.6076923076923078
76561198065529747,76561198159276554,0.11838790931989925,0.5306122448979591,0.6415384615384616
76561198065529747,76561198054122562,0.0,0.5408163265306122,0.5838176638176638
76561198065529747,76561198078695421,0.15869565217391304,0.5918367346938775,0.5929218362282879
76561198065529747,76561198116864059,0.08333333333333333,0.39795918367346933,0.6058974358974358
76561198065529747,76561198126576961,0.10513447432762836,0.5714285714285714,0.5735809018567639
76561198065529747,76561198135748897,0.0,0.48979591836734687,0.637948717948718
76561198065529747,76561198161469447,0.0,0.5306122448979591,0.6169230769230769
76561198065529747,76561198260213287,0.0,0.5204081632653061,0.6062820512820513
76561198089447076,76561198065962302,0.058712121212121215,0.44897959183673464,0.6417998994469583
76561198089447076,76561198052039183,0.12075471698113208,0.510204081632653,0.622263099219621
76561198089447076,76561198118112574,0.0,0.5306122448979591,0.6261538461538462
76561198089447076,76561198061577634,0.0,0.5612244897959183,0.5912428950359985
76561198089447076,76561198016914899,0.13434903047091412,0.5714285714285714,0.5916534040671972
76561198089447076,76561198126165173,0.10854092526690391,0.4693877551020408,0.5794331983805668
76561198089447076,76561198192985946,0.07930367504835589,0.6326530612244897,0.5897924297924297
76561198089447076,76561198115441346,0.0,0.47959183673469385,0.623919413919414
76561198089447076,76561198139739848,0.1009009009009009,0.43877551020408156,0.5678619909502263
76561198089447076,76561198133954795,0.0,0.5306122448979591,0.6246153846153846
76561198089447076,76561198159276554,0.08865248226950355,0.5306122448979591,0.6584615384615384
76561198089447076,76561198048530084,0.0,0.5510204081632653,0.6072527472527472
76561198089447076,76561198126576961,0.10676156583629894,0.5714285714285714,0.5905039787798408
76561198089447076,76561198054122562,0.0,0.5408163265306122,0.6007407407407408
76561198089447076,76561198059049194,0.13615023474178403,0.4591836734693877,0.5788484030589294
76561198089447076,76561198078695421,0.1320450885668277,0.5918367346938775,0.6098449131513648
76561198089447076,76561198161469447,0.0,0.5306122448979591,0.6338461538461538
76561198089447076,76561198260213287,0.0,0.5204081632653061,0.6232051282051283
76561198052782861,76561198017505975,0.10268948655256724,0.29591836734693877,0.6259615384615385
76561198052782861,76561198016914899,0.09900990099009901,0.43877551020408156,0.558576480990274
76561198052782861,76561198058322619,0.13157894736842105,0.3571428571428571,0.5525308025308024
76561198052782861,76561198078682491,0.0,0.26530612244897955,0.5833333333333333
76561198052782861,76561198101820766,0.17578125,0.2857142857142857,0.5598901098901099
76561198052782861,76561198126165173,0.11711711711711711,0.33673469387755095,0.5463562753036437
76561198052782861,76561198133981359,0.15873015873015872,0.29591836734693877,0.5592948717948718
76561198052782861,76561198166480987,0.128,0.39795918367346933,0.5623076923076923
76561198052782861,76561198192985946,0.14375,0.49999999999999994,0.5567155067155067
76561198116864059,76561198016914899,0.11016949152542373,0.43877551020408156,0.5713969938107869
76561198116864059,76561198103591080,0.0,0.37755102040816324,0.5730211817168338
76561198116864059,76561198089394017,0.13815789473684212,0.31632653061224486,0.6052036199095022
76561198116864059,76561198115441346,0.0,0.346938775510204,0.6036630036630036
76561198116864059,76561198133954795,0.0,0.39795918367346933,0.6043589743589743
76561198116864059,76561198054122562,0.0,0.4081632653061224,0.5804843304843305
76561198116864059,76561198058496166,0.14181818181818182,0.26530612244897955,0.5961538461538461
76561198043930956,76561198080610166,0.1423487544483986,0.3979591836734694,0.6664596273291925
76561198043930956,76561198017505975,0.18867924528301888,0.31632653061224486,0.6851190476190476
76561198043930956,76561198052039183,0.13175675675675674,0.3979591836734694,0.648343685300207
76561198043930956,76561198096558246,0.0,0.3061224489795918,0.6523809523809524
76561198043930956,76561198192985946,0.12830188679245283,0.520408163265306,0.6158730158730159
76561198043930956,76561198059049194,0.11183597390493942,0.346938775510204,0.6049289891395154
76561198043930956,76561198126576961,0.1033434650455927,0.4591836734693877,0.6165845648604269
76561198043930956,76561198159276554,0.11285266457680251,0.4183673469387754,0.6845421245421246
76561198034287935,76561198017505975,0.0,0.2857142857142857,0.6935606060606061
76561198034287935,76561198016914899,0.0,0.4285714285714285,0.6261755485893417
76561198034287935,76561198103591080,0.0,0.36734693877551017,0.6277997364953887
76561198034287935,76561198192985946,0.0,0.4897959183673469,0.6243145743145744
76561198034287935,76561198078682491,0.0,0.2551020408163265,0.6509324009324009
76561198034287935,76561198058322619,0.0,0.346938775510204,0.6201298701298701
76561198034287935,76561198126576961,0.0,0.4285714285714285,0.6250261233019854
76561198034287935,76561198078695421,0.0,0.44897959183673464,0.6443670576735093
76561198059049194,76561198061577634,0.0,0.4897959183673469,0.5270143750180047
76561198059049194,76561198071981212,0.0,0.36734693877551017,0.5477511179910561
76561198059049194,76561198192985946,0.04742684157416751,0.5612244897959183,0.525563909774436
76561198059049194,76561198089394017,0.13409290096406662,0.37755102040816324,0.5612315101479188
76561198059049194,76561198139739848,0.0791295746785361,0.36734693877551017,0.5036334709322325
76561198059049194,76561198133954795,0.0,0.4591836734693877,0.5603868645973908
76561198059049194,76561198126576961,0.05656759348034516,0.49999999999999994,0.5262754587618471
76561198059049194,76561198101820766,0.08442776735459662,0.346938775510204,0.5287385129490392
76561198059049194,76561198054122562,0.0,0.4693877551020408,0.5365122207227471
76561198059049194,76561198133981359,0.09446564885496184,0.3571428571428571,0.5281432748538011
76561198059049194,76561198260213287,0.0,0.4489795918367347,0.5589766081871346
76561198078682491,76561198126165173,0.0,0.33673469387755095,0.5527665317139001
76561198078682491,76561198166480987,0.0,0.39795918367346933,0.5687179487179488
76561198078682491,76561198192985946,0.0,0.49999999999999994,0.5631257631257631
76561198078682491,76561198058322619,0.0,0.3571428571428571,0.5589410589410589
76561198078682491,76561198126576961,0.0,0.43877551020408156,0.5638373121131741
76561198071981212,76561198065962302,0.0,0.3571428571428571,0.610702614379085
76561198071981212,76561198192985946,0.0,0.5408163265306122,0.5586951447245565
76561198071981212,76561198115441346,0.0,0.3877551020408163,0.5928221288515406
76561198071981212,76561198126576961,0.0,0.47959183673469385,0.5594066937119675
76561198071981212,76561198054122562,0.0,0.44897959183673464,0.5696434556728674
76561198071981212,76561198078695421,0.0,0.5,0.5787476280834916
76561198071981212,76561198133981359,0.0,0.336734693877551,0.5612745098039216
76561198071981212,76561198260213287,0.0,0.4285714285714286,0.592107843137255
76561198115441346,76561198080610166,0.0,0.4591836734693877,0.6212215320910972
76561198115441346,76561198017505975,0.0,0.37755102040816324,0.6398809523809523
76561198115441346,76561198061577634,0.0,0.5102040816326531,0.5720853858784893
